ubigeo,periodo,departamento,provincia,distrito,ranking,irsip,nivel,percentil,rezago_conflictos,ejecucion_pct,canon_pc,mineria_pc,monto_canon,canon_12m,pim_canon,devengado_canon,mineria_12m,poblacion,n_rezago_conflictos,n_ejecucion_canon,n_canon_pc,n_mineria_pc,contrib_rezago,contrib_ejecucion,contrib_canon,contrib_mineria,irsip_bruto
190302,2026-02-01,Pasco,Oxapampa,Chontabamba,1266,15.46,Muy bajo,33.1,0,3.861905737704918,175.97424667036634,0,135079.72999999998,1268422.3700000006,2586400,99884.33,0,7208,0,0.629825489159175,0.4377283777029833,0,0,-0.10518085668958224,0.048587849925031144,0,-0.0565930067645511
060808,2026-02-01,Cajamarca,Jaén,Pucara,1267,15.45,Muy bajo,33,0,4.032142095696396,216.59723968139036,0,234771.32,1495603.9400000004,3123754,121534.2,0,6905,0,0.641988365943945,0.45520380688628653,0,0,-0.10721205711263883,0.0505276225643778,0,-0.056684434548261026
080701,2026-02-01,Cusco,Chumbivilcas,Santo Tomas,1268,15.44,Muy bajo,33,0,5.700173728873321,1190.497033777778,0,157361.52,26786183.260000005,60125872,1901948.46,0,22500,0,0.7377049180327869,0.5989977980115416,0,0,-0.12319672131147542,0.06648875557928112,0,-0.056707965732194304
150702,2026-02-01,Lima,Huarochirí,Antioquia,1269,15.44,Muy bajo,32.9,0,4.201676395596789,253.37352406902815,0,16552.670000000002,278964.25,982465,41280,0,1101,0,0.6509783183500794,0.4684098924998924,0,0,-0.10871337916446326,0.051993498067488056,0,-0.056719881096975205
160604,2026-02-01,Loreto,Ucayali,Pampa Hermosa,1270,15.44,Muy bajo,32.9,0,0.6710570831026634,0.004975803664016592,0,0.11,28.79,1040448,6982,0,5786,0,0.34003172924378633,4.197542166991995e-4,0,0,-0.05678529878371232,4.659271805361114e-5,0,-0.056738706065658714
130111,2026-02-01,La Libertad,Trujillo,Victor Larco Herrera,1271,15.41,Muy bajo,32.8,0,2.8359073219942807,37.59863770073368,0,188910.55,3284880.1799999997,6798981,192812.8,0,87367,0,0.54627181385510315,0.3089481141317512,0,0,-0.09122739291380223,0.03429324066862439,0,-0.056934152245177845
131201,2026-02-01,La Libertad,Virú,Viru,1272,15.4,Muy bajo,32.8,0,3.398550648861747,90.76873255423571,0,326199.43000000005,5677674.989999998,9084755,308750,0,62551,0,0.5954521417239556,0.3821893020660904,0,0,-0.09944050766790058,0.042423012529336036,0,-0.05701749513856454
060401,2026-02-01,Cajamarca,Chota,Chota,1273,15.38,Muy bajo,32.7,0,4.660482303722745,391.93462925700965,0,2825475.3299999996,20841907.78,30057367,474275.47,0,53177,0,0.6779481755684823,0.5051837403258093,0,0,-0.11321734531993655,0.056075395176164826,0,-0.05714195014377172
080707,2026-02-01,Cusco,Chumbivilcas,Quiñota,1274,15.38,Muy bajo,32.7,0,5.912126928308783,1468.577077856421,0,170547.83000000002,5809690.920000002,13203863,531349.74,0,3956,0,0.7519830777366473,0.6167372951246884,0,0,-0.1255811739820201,0.06845783975884041,0,-0.05712333422317968
210105,2026-02-01,Puno,Puno,Capachica,1275,15.38,Muy bajo,32.6,0,3.937215179573708,177.29083775811213,0,62961.57,901523.9100000001,1868063,72249.66,0,5085,0,0.6335272342675833,0.4383551942439253,0,0,-0.10579904812268641,0.0486574265610757,0,-0.057141621561610706
080105,2026-02-01,Cusco,Cusco,San Sebastian,1276,15.35,Muy bajo,32.5,0,3.3208770444680082,78.20836488767186,0,857560.22,11909335.180000007,74800449,2051360.64,0,152277,0,0.5891062929666843,0.36974164614998134,0,0,-0.09838075092543627,0.04104132272264793,0,-0.05733942820278834
150402,2026-02-01,Lima,Canta,Arahuay,1277,15.35,Muy bajo,32.5,0,3.67756022912168,122.71999999999993,0,5274.74,66391.51999999996,165327,6080,0,541,0,0.6144896879957694,0.4074541678068299,0,0,-0.1026197778952935,0.04522741262655812,0,-0.05739236526873538
200115,2026-02-01,Piura,Piura,Veintiseis de Octubre,1278,15.35,Muy bajo,32.4,1,21.910834397681327,22.26722843942505,0,8716.02,4771421.71,18249044,1835806.6300000001,0,214280,0.125,0.9777895293495505,0.266141838770572,0,0.076375,-0.16329085140137495,0.029541744103533493,0,-0.057374107297841453
110303,2026-02-01,Ica,Nasca,El Ingenio,1279,15.34,Muy bajo,32.4,0,7.2633463646968845,3414.250034533794,0,652321.27,13841369.64,20835374,1350617.64,0,4054,0,0.8011634056054997,0.688052124337467,0,0,-0.13379428873611846,0.07637378580145884,0,-0.05742050293465961
020801,2026-02-01,Áncash,Casma,Casma,1280,15.33,Muy bajo,32.3,0,5.226791144202936,660.8660744615656,0,2439542.2399999998,30193649.21000001,50731831,2493526.85,0,45688,0,0.7096774193548387,0.5492795926618015,0,0,-0.11851612903225808,0.06097003478545997,0,-0.057546094246798116
050802,2026-02-01,Ayacucho,Pàucar del Sara Sara,Colta,1281,15.3,Muy bajo,32.3,0,6.295202980043628,1788.4842345276877,0,12303.65,549064.6600000001,1580648,19545,0,307,0,0.7667900581702802,0.6333933523620102,0,0,-0.1280539397144368,0.07030666211218313,0,-0.05774727760225366
110210,2026-02-01,Ica,Chincha,Sunampe,1282,15.3,Muy bajo,32.2,0,4.775846569099222,432.1549765597794,0,848127.3099999999,16131913.120000005,22138122,542965.11,0,37329,0,0.6869381279746166,0.5134251641904422,0,0,-0.11471866737176098,0.05699019322513908,0,-0.0577284741466219
250101,2026-02-01,Ucayali,Coronel Portillo,Calleria,1283,15.28,Muy bajo,32.2,0,0.7140355575097681,0.005267877526532909,0,2.98,992.2099999999999,22615532,20821.8,0,188351,0,0.34690639873083023,4.44328681467615e-4,0,0,-0.05793336858804865,4.932048364290527e-5,0,-0.05788404810440575
060204,2026-02-01,Cajamarca,Cajabamba,Sitacocha,1284,15.27,Muy bajo,32.1,0,5.1828028046540835,605.6258267821453,0,430241.3,4545221.83,9754358,313107.08,0,7505,0,0.7070333157059757,0.5419093335517333,0,0,-0.11807456372289796,0.060151936024242396,0,-0.05792262769865556
040202,2026-02-01,Arequipa,Camaná,José María Quimper,1285,15.26,Muy bajo,32.1,0,5.097341622303433,536.258884841125,0,147825.15,2649655.1499999985,3688114,60759,0,4941,0,0.7006874669487044,0.5316399688434509,0,0,-0.11701480698043365,0.05901203654162305,0,-0.0580027704388106
160703,2026-02-01,Loreto,Datem del Marañón,Manseriche,1286,15.26,Muy bajo,32,0,0.7165345653312117,4.1244648637360335e-4,0,0.32,3.9499999999999993,11369933,69879.5,0,9577,0,0.34743521946060285,3.487290627695774e-5,0,0,-0.05802168164992068,3.8708925967423095e-6,0,-0.058017810757323936
050514,2026-02-01,Ayacucho,La Mar,Ninabamba,1287,15.25,Muy bajo,32,0,3.302565839613854,68.03167013527579,0,11087.53,130756.87000000005,803012,26520,0,1922,0,0.5859333685880487,0.35811204110034556,0,0,-0.09785087255420413,0.03975043656213836,0,-0.058100435992065776
130902,2026-02-01,La Libertad,Sánchez Carrión,Chugay,1288,15.24,Muy bajo,31.9,0,4.578403885444899,324.09679126794254,0,360398.84,6502678.02,15420422,610011.8200000001,0,20064,0,0.6731887890005288,0.48915623895685,0,0,-0.11242252776308832,0.05429634252421035,0,-0.05812618523887797
230106,2026-02-01,Tacna,Tacna,Pachia,1289,15.24,Muy bajo,31.9,0,6.6722180412552925,2149.843441088898,0,373177.73,5054281.93,9385123,571117.67,0,2351,0,0.7794817556848228,0.6489483103665977,0,0,-0.1301734531993654,0.07203326245069235,0,-0.05814019074867306
200604,2026-02-01,Piura,Sullana,Lancones,1290,15.23,Muy bajo,31.8,0,3.1632915150615464,57.984804448425116,0,1641.1999999999998,776880.4099999997,3300790,97413.61,0,13398,0,0.5780010576414596,0.3448105954421054,0,0,-0.09652617662612376,0.0382739760940737,0,-0.058252200532050054
021708,2026-02-01,Áncash,Recuay,Pararin,1291,15.22,Muy bajo,31.8,0,6.563362080751893,2023.7456106870225,0,291131.47,3711549.4499999993,8191808,398908.02,0,1834,0,0.7768376520359598,0.6438390031919738,0,0,-0.12973188789000528,0.0714661293543091,0,-0.05826575853569618
021808,2026-02-01,Áncash,Santa,Santa,1292,15.21,Muy bajo,31.7,0,4.913405610640042,451.7739368455769,0,882938.11,10959132.160000004,16563244,649257.8400000001,0,24258,0,0.6932839767318879,0.5171713403615966,0,0,-0.11577842411422529,0.05740601878013723,0,-0.05837240533408806
061202,2026-02-01,Cajamarca,San Pablo,San Bernardino,1293,15.21,Muy bajo,31.6,0,5.46355658765131,810.9771502347418,0,413069.82,3454762.66,7729257,223176.94,0,4260,0,0.7260708619777896,0.5665662103637485,0,0,-0.12125383395029087,0.06288884935037609,0,-0.05836498459991478
021005,2026-02-01,Áncash,Huari,Huacachi,1294,15.2,Muy bajo,31.6,0,9.476469893399255,10789.71843061675,0,1374936.8,19594128.670000017,28504397,1780591.85,0,1816,0,0.8720253833950291,0.7853430673928948,0,0,-0.14562823902696986,0.08717308048061133,0,-0.058455158546358535
021510,2026-02-01,Áncash,Pallasca,Santa Rosa,1295,15.2,Muy bajo,31.5,0,4.349219618656459,248.13058011049728,0,22224.84,269469.81000000006,605281,20000,0,1086,0,0.6599682707562137,0.46664861424051673,0,0,-0.1102147012162877,0.05179799618069736,0,-0.058416705035590336
040706,2026-02-01,Arequipa,Islay,Punta de Bombón,1296,15.2,Muy bajo,31.5,0,5.302613180776645,654.3983090880646,0,235851.18,4183568.389999997,17616883,654274.42,0,6393,0,0.7144368059227921,0.5484491208925176,0,0,-0.11931094658910629,0.060877852419069456,0,-0.05843309417003684
210202,2026-02-01,Puno,Azángaro,Achaya,1297,15.19,Muy bajo,31.4,0,5.275558207681295,632.527737843552,0,51892.3,1495928.1000000006,2418186,111171.46,0,2365,0,0.7128503437334743,0.5455789094729973,0,0,-0.11904600740349022,0.060559258951502694,0,-0.05848674845198753
150903,2026-02-01,Lima,Oyón,Caujul,1298,15.17,Muy bajo,31.4,0,4.986180051470438,449.87783132530103,0,17695.62,186699.29999999993,589076,0,0,415,0,0.6948704389212057,0.5168164435370006,0,0,-0.11604336329984136,0.05736662523260707,0,-0.05867673806723429
021010,2026-02-01,Áncash,Huari,Paucas,1299,15.16,Muy bajo,31.3,0,8.525523873482122,6485.15019005848,0,631393.56,8871685.46,12204378,720868.99,0,1368,0,0.8450555261766262,0.7422961025900757,0,0,-0.14112427287149656,0.0823948673874984,0,-0.05872940548399816
250102,2026-02-01,Ucayali,Coronel Portillo,Campoverde,1300,15.14,Muy bajo,31.3,0,0.7829392627461937,0.011772377264432279,0,0.59,264.49,2261989,0,0,22467,0,0.3532522474881015,9.897610614627997e-4,0,0,-0.05899312533051296,1.0986347782237077e-4,0,-0.058883261852690584
090308,2026-02-01,Huancavelica,Angaraes,Huayllay Grande,1301,15.12,Muy bajo,31.2,0,3.8089122404144646,127.43809453471192,0,8356.95,86275.58999999997,573077,16628,0,677,0,0.6261237440507668,0.4106192463373873,0,0,-0.10456266525647806,0.045578736343449985,0,-0.058983928913028075
210806,2026-02-01,Puno,Melgar,Nuñoa,1302,15.1,Muy bajo,31.2,0,5.64130535521384,858.3963832853024,0,581616.39,5957270.8999999985,4607267,212810,0,6940,0,0.7340031729243787,0.5713661706959161,0,0,-0.12257852987837124,0.06342164494724668,0,-0.05915688493112456
040413,2026-02-01,Arequipa,Castilla,Uraca,1303,15.08,Muy bajo,31.1,0,5.399245262837718,669.3059570280462,0,278467.73000000004,4080758.419999998,6581894,214759.9,0,6097,0,0.7207826546800634,0.5503511661969228,0,0,-0.1203707033315706,0.06108897944785843,0,-0.05928172388371217
090502,2026-02-01,Huancavelica,Churcampa,Anco,1304,15.05,Muy bajo,31.1,0,4.765686089766406,349.1690248529691,0,101187.54,1840469.93,5014905,87994.63,0,5271,0,0.6858804865150714,0.49543910829193516,0,0,-0.11454204124801692,0.0549937410204048,0,-0.05954830022761212
160201,2026-02-01,Loreto,Alto Amazonas,Yurimaguas,1305,15.05,Muy bajo,31,0,0.8174138637187172,0.0035696256502089196,0,2.5999999999999996,418.61,16944660,138508,0,117270,0,0.35642517186673717,3.0134137829532595e-4,0,0,-0.05952300370174511,3.344889299078118e-5,0,-0.05948955480875433
160205,2026-02-01,Loreto,Alto Amazonas,Jeberos,1306,15.04,Muy bajo,31,0,0.8232312564910351,0.0227159209157128,0,0.11,109.15,11651647,91976,0,4805,0,0.358011634056055,0.0018995633883570522,0,0,-0.05978794288736119,2.108515361076328e-4,0,-0.05957709135125355
030504,2026-02-01,Apurímac,Cotabambas,Haquira,1307,15.03,Muy bajo,30.9,0,6.920878318102072,1796.1198142147325,0.3132013563245481,25969.96,16628477.239999995,57903395,2758335.4899999998,2899.6181568526663,9258,0,0.7895293495505024,0.6337534326206951,0.016808308706791477,0,-0.1318514013749339,0.07034663102089715,0.001865722266453854,-0.05963904808758289
040501,2026-02-01,Arequipa,Caylloma,Chivay,1308,15.02,Muy bajo,30.9,0,4.769319486602903,345.534784974548,0,113601.01999999999,1968511.67,2932389,139855,0,5697,0,0.686409307244844,0.4945568222277247,0,0,-0.11463035430988895,0.05489580726727744,0,-0.05973454704261151
050704,2026-02-01,Ayacucho,Parinacochas,Pacapausa,1309,15.02,Muy bajo,30.8,0,7.290048004196693,2779.8965263157897,0,286865.7,1056360.6800000002,2211265,140042.28,0,380,0,0.8032786885245902,0.6706751557940055,0,0,-0.13414754098360657,0.07444494229313461,0,-0.05970259869047195
110508,2026-02-01,Ica,Pisco,Tupac Amaru Inca,1310,15,Muy bajo,30.8,0,5.085412708492887,432.1923210123211,0,502174.39,9085114.780000001,22935135,845714.4299999999,0,21021,0,0.6996298254891592,0.5134324549730471,0,0,-0.1168381808566896,0.05699100250200823,0,-0.05984717835468136
130907,2026-02-01,La Libertad,Sánchez Carrión,Sarin,1311,14.99,Muy bajo,30.7,0,17.899245592719463,363.56546179598286,790.8985746659155,188377.5,3692370.830000002,6036262,938054.87,8032365.924307037,10156,0,0.9640401903754627,0.49884639831362926,0.41173994973549255,0,-0.16099471179270228,0.05537195021281285,0.045703134420639675,-0.05991962715924975
150119,2026-02-01,Lima,Lima,Lurin,1312,14.99,Muy bajo,30.6,0,1.8502756910779707,6.43372757637475,0,17189.67,789740.0600000005,1999702,0,0,122750,0,0.47170809095716554,0.16964729795425232,0,0,-0.07877525118984664,0.01883085007292201,0,-0.05994440111692463
120607,2026-02-01,Junín,Satipo,Río Negro,1313,14.98,Muy bajo,30.6,0,4.472928087495494,234.61727405208472,0,314510.15,8693743.09,24982498,1117449.17,0,37055,0,0.666314119513485,0.46193234779585085,0,0,-0.11127445795875199,0.051274490605339444,0,-0.059999967353412544
021408,2026-02-01,Áncash,Ocros,San Cristóbal de Rajan,1314,14.97,Muy bajo,30.5,0,6.4164705389982215,1541.8617793594312,0,35234.34,433263.16000000015,812396,31279.6,0,281,0,0.772607086197779,0.6208527785358028,0,0,-0.1290253833950291,0.06891465841747411,0,-0.06011072497755497
040513,2026-02-01,Arequipa,Caylloma,Madrigal,1315,14.96,Muy bajo,30.5,0,5.90066728982901,1056.2497962382447,0,90382.08,673887.3700000001,1264518,71485,0,638,0,0.7514542570068746,0.588888486000471,0,0,-0.12549286092014808,0.06536662194605228,0,-0.0601262389740958
020501,2026-02-01,Áncash,Bolognesi,Chiquian,1316,14.94,Muy bajo,30.4,0,5.429217500317813,631.321314794816,0,161775.35,2338414.1499999985,3295963,158372.5,0,3704,0,0.7234267583289264,0.545417712117534,0,0,-0.12081226864093073,0.06054136604504627,0,-0.060270902595884454
020402,2026-02-01,Áncash,Asunción,Acochaca,1317,14.92,Muy bajo,30.4,0,5.391321172926177,580.9562609736635,0,119092.76,1455876.3900000006,2467845,133049.45,0,2506,0,0.7197250132205183,0.5383983016476037,0,0,-0.12019407720782656,0.05976221148288401,0,-0.060431865724942545
060602,2026-02-01,Cajamarca,Cutervo,Callayuc,1318,14.92,Muy bajo,30.3,0,4.893323525051729,343.1258821635545,0,500642.14999999997,3197246.9700000007,8236577,264425.42,0,9318,0,0.6901110523532522,0.49396689778363373,0,0,-0.11524854574299312,0.054830325653983346,0,-0.06041822008900977
100112,2026-02-01,Huánuco,Huánuco,Yacus,1319,14.92,Muy bajo,30.3,0,1.64465569133102,3.1614128187456902,0,2609.83,13761.62999999999,304015,5000,0,4353,0,0.4420941300898995,0.12058279127955732,0,0,-0.07382971972501322,0.013384689832030863,0,-0.06044502989298235
210402,2026-02-01,Puno,Chucuito,Desaguadero,1320,14.91,Muy bajo,30.2,0,4.648465432355593,270.96525351360975,0,311388.07,3046191.380000001,5047350,234624.32,0,11242,0,0.6774193548387096,0.4740650543497527,0,0,-0.11312903225806452,0.05262122103282255,0,-0.060507811225241966
110403,2026-02-01,Ica,Palpa,Río Grande,1321,14.9,Muy bajo,30.2,0,5.176279215734246,452.35773225806446,0,62467.14,1402308.9699999997,1373361,71089,0,3100,0,0.706504494976203,0.5172803110024936,0,0,-0.11798625066102592,0.05741811452127679,0,-0.060568136139749124
250201,2026-02-01,Ucayali,Atalaya,Raymondi,1322,14.88,Muy bajo,30.1,0,0.8697286687401906,0.0018867298158640232,0,0.39,85.25000000000003,43679265,379891.09,0,45184,0,0.3638286620835537,1.5940811151659426e-4,0,0,-0.06075938656795347,1.7694300378341965e-5,0,-0.06074169226757513
060312,2026-02-01,Cajamarca,Celendín,La Libertad de Pallan,1323,14.87,Muy bajo,30.1,0,5.519482207394658,665.827967660114,0,763640.29,4200042.819999999,8825155,289692.96,0,6308,0,0.7297726070861977,0.5499112252368316,0,0,-0.12187202538339503,0.061040146001288306,0,-0.06083187938210673
090702,2026-02-01,Huancavelica,Tayacaja,Acostambo,1324,14.87,Muy bajo,30,0,3.399199340468938,60.878487394957986,0,12372.85,166624.42,2146980,72980.13,0,2737,0,0.5959809624537282,0.3488608246732548,0,0,-0.09952882072977262,0.038723551538731284,0,-0.06080526919104134
120423,2026-02-01,Junín,Jauja,Paccha,1325,14.85,Muy bajo,30,0,3.6834917120717665,84.434837861525,0,3654.66,96340.15000000002,347795,0,0,1141,0,0.6150185087255421,0.3761411388644251,0,0,-0.10270809095716553,0.041751666413951186,0,-0.060956424543214344
060112,2026-02-01,Cajamarca,Cajamarca,San Juan,1326,14.83,Muy bajo,29.9,0,4.855954206428852,312.6199610538374,0,249250.04,1364586.1300000004,3080083,149567.41999999998,0,4365,0,0.6890534108937071,0.48611675067906795,0,0,-0.11507191961924909,0.053958959325376546,0,-0.061112960293872545
160402,2026-02-01,Loreto,Mariscal Ramón Castilla,Pebas,1327,14.81,Muy bajo,29.9,0,0.8989408678694762,0.004659053017672558,0,0.22,55.89,5005891,45000,0,11996,0,0.36700158646218933,3.930954266267934e-4,0,0,-0.06128926493918562,4.363359235557407e-5,0,-0.061245631346830046
021006,2026-02-01,Áncash,Huari,Huacchis,1328,14.8,Muy bajo,29.8,0,8.63484863018321,5235.059982964226,0,433942.94,6145960.420000002,11957767,1002535.08,0,1174,0,0.8482284505552617,0.7241899380162965,0,0,-0.14165415124272873,0.08038508311980891,0,-0.06126906812291982
090503,2026-02-01,Huancavelica,Churcampa,Chinchihuasi,1329,14.8,Muy bajo,29.7,0,4.899740551291583,317.74904538341156,0,22784.15,406083.27999999997,1218738,2000,0,1278,0,0.6911686938127974,0.487488639330415,0,0,-0.11542517186673718,0.054111238965676066,0,-0.06131393290106111
200702,2026-02-01,Piura,Talara,El Alto,1330,14.78,Muy bajo,29.7,0,2.8293715191765823,22.42575109993715,0,280.65,214076.22000000003,21668903,75534.84999999999,0,9546,0,0.5452141723955579,0.26671606299481615,0,0,-0.09105076679005818,0.029605482992424593,0,-0.06144528379763359
081211,2026-02-01,Cusco,Quispicanchi,Oropesa,1331,14.77,Muy bajo,29.6,0,4.076652399148275,134.17185662867425,0,129299.11,1789315.88,11282504,419367.16,0,13336,0,0.6441036488630354,0.41494070668530403,0,0,-0.10756530936012691,0.046058418442068746,0,-0.061506890918058166
130205,2026-02-01,La Libertad,Ascope,Paijan,1332,14.76,Muy bajo,29.6,0,3.7126125132386423,83.29507468402915,0,150511.37000000002,2609801.280000001,8621541,201840.41999999998,0,31332,0,0.6181914331041777,0.37500533631558897,0,0,-0.10323796932839768,0.04162559233103037,0,-0.06161237699736731
090208,2026-02-01,Huancavelica,Acobamba,Rosario,1333,14.74,Muy bajo,29.5,0,3.6669971939482133,75.34257106274009,0,21969.1,294212.74000000005,5927902,159376,0,3905,0,0.6134320465362242,0.3666251863129606,0,0,-0.10244315177154945,0.04069539568073863,0,-0.06174775609081082
120133,2026-02-01,Junín,Huancayo,Sapallanga,1334,14.74,Muy bajo,29.5,0,3.4518112463185218,59.28613000987504,0,64909.47,1741055.7800000003,3771243,130176.19,0,29367,0,0.600211528291909,0.34665607249338815,0,0,-0.10023532522474882,0.038478824046766086,0,-0.06175650117798273
050503,2026-02-01,Ayacucho,La Mar,Ayna,1335,14.72,Muy bajo,29.4,0,4.0523059177424585,127.06235738689311,0,103823.84,1227295.3100000005,4178705,169333.91,0,9659,0,0.6430460074034903,0.4103714833740703,0,0,-0.10738868323638288,0.04555123465452181,0,-0.061837448581861076
080304,2026-02-01,Cusco,Anta,Chinchaypujio,1336,14.68,Muy bajo,29.4,0,5.117371936093734,351.9923539153063,0,108382.16,1487871.6799999997,8934836,390159.16,0,4227,0,0.7017451084082496,0.49611823201235683,0,0,-0.11719143310417768,0.055069123753371606,0,-0.06212230935080607
040103,2026-02-01,Arequipa,Arequipa,Cayma,1337,14.66,Muy bajo,29.3,0,5.05588485912444,322.64899082258967,0,1956496.86,38215514.41999999,42199158,1777540.8399999999,0,118443,0,0.6980433632998414,0.4887787754626065,0,0,-0.11657324167107352,0.05425444407634932,0,-0.0623187975947242
