ubigeo,periodo,irsip,irsip_bruto,contrib_rezago,contrib_ejecucion,contrib_canon,contrib_mineria
100902,2021-09-01,4.3,-0.13628816606510125,0,-0.14355985169491525,0.007271685629814004,0
100902,2021-10-01,3.64,-0.14098521733656044,0,-0.1480809952355744,0.007095777899013953,0
100902,2021-11-01,3.83,-0.13965703052138678,0,-0.1467548967707782,0.007097866249391411,0
100902,2021-12-01,3.11,-0.14478448533610733,0,-0.15188247750132344,0.0070979921652161194,0
100902,2022-01-01,7.43,-0.11393018676058161,0,-0.11395606140815245,2.5874647570837485e-5,0
100902,2022-02-01,11.58,-0.08431324164827184,0,-0.0843398623610376,2.662071276577462e-5,0
100902,2022-03-01,2.05,-0.15238760182748248,0,-0.15241291688724196,2.5315059759480043e-5,0
100902,2022-04-01,3,-0.14557892489542051,0,-0.1456056114346215,2.6686539200976256e-5,0
100902,2022-05-01,4.52,-0.13470341457274154,0,-0.13473160402329276,2.8189450551230196e-5,0
100902,2022-06-01,4.72,-0.13328720945953929,0,-0.13331709899417682,2.98895346375314e-5,0
100902,2022-07-01,1.57,-0.15581475337441192,0,-0.155860772895712,4.601952130010791e-5,0
100902,2022-08-01,2.07,-0.1521895696736792,0,-0.15223610375860244,4.653408492323888e-5,0
100902,2022-09-01,2.63,-0.14821170125562427,0,-0.14825780836421387,4.6107108589604205e-5,0
100902,2022-10-01,4.33,-0.1361071731460437,0,-0.13720698782424565,0.0010998146782019468,0
100902,2022-11-01,3.4,-0.14273976966788562,0,-0.1438374801482266,0.0010977104803409758,0
100902,2022-12-01,2.51,-0.14909934737361152,0,-0.15020275277924827,0.0011034054056367488,0
100902,2023-01-01,23.89,0.003585819667354782,0,-0,0.003585819667354782,0
100902,2023-02-01,8.9,-0.10341596525480301,0,-0.10700370370370371,0.0035877384489006996,0
100902,2023-03-01,12.12,-0.08043124876367666,0,-0.08403015873015873,0.003598909966482079,0
100902,2023-04-01,16.5,-0.04912856470499896,0,-0.05584338624338625,0.006714821538387289,0
100902,2023-05-01,12.94,-0.07456413489957321,0,-0.08129100529100529,0.0067268703914320745,0
100902,2023-06-01,5.96,-0.12446572290623129,0,-0.13121428571428573,0.0067485628080544355,0
100902,2023-07-01,10.58,-0.09146607022453286,0,-0.10055343915343917,0.009087368928906308,0
100902,2023-08-01,13.72,-0.06901676483234309,0,-0.07811005291005291,0.009093288077709823,0
100902,2023-09-01,15.14,-0.058843376863867,0,-0.06794867724867726,0.009105300384810257,0
100902,2023-10-01,16.81,-0.046957254037652156,0,-0.057433862433862434,0.010476608396210278,0
100902,2023-11-01,17.71,-0.04049956737422395,0,-0.05098359788359789,0.010484030509373939,0
100902,2023-12-01,15.39,-0.05709888945772301,0,-0.0675952380952381,0.010496348637515083,0
100902,2024-01-01,24.96,0.011279836651165687,0,-0,0.011279836651165687,0
100902,2024-02-01,14.93,-0.060377678430369196,0,-0.07165978835978837,0.011282109929419174,0
100902,2024-03-01,14.67,-0.0622289952282276,0,-0.07351534391534392,0.011286348687116327,0
100902,2024-04-01,15.18,-0.05859415909175356,0,-0.07015767195767196,0.0115635128659184,0
100902,2024-05-01,16.16,-0.05161193373731692,0,-0.06317724867724868,0.011565314939931756,0
100902,2024-06-01,16.71,-0.047633259719144685,0,-0.0592010582010582,0.01156779848191351,0
100902,2024-07-01,13.11,-0.07336501307318835,0,-0.08535555555555556,0.011990542482367203,0
100902,2024-08-01,14.48,-0.06356190326786096,0,-0.07554761904761906,0.011985715779758101,0
100902,2024-09-01,14.69,-0.062069199193256736,0,-0.07404550264550265,0.011976303452245918,0
100902,2024-10-01,17.29,-0.043536049300875866,0,-0.0569920634920635,0.013456014191187632,0
100902,2024-11-01,18.54,-0.034598423034358276,0,-0.04806772486772487,0.013469301833366592,0
100902,2024-12-01,19.55,-0.027396284562075553,0,-0.040910582010582015,0.013514297448506463,0
100902,2025-01-01,25.38,0.01425588254992846,0,-0,0.01425588254992846,0
100902,2025-02-01,25.38,0.014275431651253676,0,-0,0.014275431651253676,0
100902,2025-03-01,6.22,-0.12259115182168806,0,-0.13688524590163936,0.014294094079951303,0
100902,2025-04-01,9,-0.10272200746510758,0,-0.1178979375991539,0.015175930134046316,0
100902,2025-05-01,8.84,-0.10385129510965081,0,-0.11904600740349022,0.015194712293839407,0
100902,2025-06-01,13.16,-0.07302993320074017,0,-0.09211052353252248,0.01908059033178232,0
100902,2025-07-01,7.02,-0.11689508279284859,0,-0.13617874140666314,0.019283658613814553,0
100902,2025-08-01,6.09,-0.12349284413153785,0,-0.14280222104706505,0.019309376915527202,0
100902,2025-09-01,7.62,-0.11260207396253245,0,-0.13193971443680594,0.01933764047427348,0
100902,2025-10-01,8.67,-0.10510263922844768,0,-0.12443310417768376,0.01933046494923609,0
100902,2025-11-01,9.4,-0.09987474602545435,0,-0.11922263352723428,0.019347887501779928,0
100902,2025-12-01,13.88,-0.06790575226830459,0,-0.08725330512956109,0.019347552861256497,0
100902,2026-01-01,25.9,0.018006499950411786,0,-0,0.018006499950411786,0
100902,2026-02-01,18.46,-0.035127899043136526,0,-0.054489159175039666,0.01936126013190314,0
100903,2019-01-01,NA,NA,NA,-0,NA,NA
100903,2019-02-01,NA,NA,0,-0.10975561497326204,NA,NA
100903,2019-03-01,NA,NA,0,-0.13011711229946527,NA,NA
100903,2019-04-01,NA,NA,0,-0.08135668449197862,NA,NA
100903,2019-05-01,NA,NA,0,-0.07644491978609626,NA,NA
100903,2019-06-01,NA,NA,0,-0.07135454545454545,NA,NA
100903,2019-07-01,NA,NA,0,-0.06912192513368984,NA,NA
100903,2019-08-01,NA,NA,0,-0.07376577540106952,NA,NA
100903,2019-09-01,NA,NA,0,-0.0682288770053476,NA,NA
100903,2019-10-01,NA,NA,0,-0.08555401069518717,NA,NA
100903,2019-11-01,NA,NA,0,-0.09680641711229948,NA,NA
100903,2019-12-01,15.2,-0.05846811877224492,0,-0.0781892036344201,0.019721084862175182,0
100903,2020-01-01,5.28,-0.12926570157973122,0,-0.1508617191671116,0.021596017587380386,0
100903,2020-02-01,2.79,-0.14705308180532295,0,-0.16022370528563804,0.013170623480315079,0
100903,2020-03-01,2.85,-0.14666174692856723,0,-0.15986705819540845,0.013205311266841217,0
100903,2020-04-01,2.46,-0.1494409917375355,0,-0.16396849973304858,0.014527507995513094,0
100903,2020-05-01,2.5,-0.14911284640489497,0,-0.16361185264281902,0.014499006237924059,0
100903,2020-06-01,3.13,-0.1446713699976427,0,-0.1591537640149493,0.014482394017306582,0
100903,2020-07-01,3.55,-0.14166974414123454,0,-0.15692471970101443,0.015254975559779893,0
100903,2020-08-01,4.93,-0.13179105200633903,0,-0.14702776294714362,0.015236710940804575,0
100903,2020-09-01,6.47,-0.12076893334615084,0,-0.13659583555792845,0.015826902211777617,0
100903,2020-10-01,8.15,-0.10882232818706847,0,-0.12384570208222105,0.015023373895152587,0
100903,2020-11-01,7.76,-0.11160864164182377,0,-0.12660971703150029,0.015001075389676518,0
100903,2020-12-01,9.76,-0.09727587621202095,0,-0.11225467164975976,0.014978795437738803,0
100903,2021-01-01,6.75,-0.11881231662175556,0,-0.12781514830508475,0.009002831683329184,0
100903,2021-02-01,5.86,-0.12514051956266006,0,-0.13409533898305084,0.008954819420390775,0
100903,2021-03-01,13.3,-0.07203546944619521,0,-0.08093485169491527,0.008899382248720052,0
100903,2021-04-01,14.56,-0.06301127071905475,0,-0.0688167372881356,0.005805466569080841,0
100903,2021-05-01,16.12,-0.05188413240770422,0,-0.05767161016949153,0.005787477761787313,0
100903,2021-06-01,18,-0.0384468464731836,0,-0.044226694915254244,0.0057798484420706385,0
100903,2021-07-01,19.48,-0.027847368267099534,0,-0.031224046610169493,0.003376678343069959,0
100903,2021-08-01,19.32,-0.029007154624401694,0,-0.032373940677966104,0.00336678605356441,0
100903,2021-09-01,18.55,-0.03452246418880481,0,-0.035292902542372884,7.704383535680791e-4,0
100903,2021-10-01,17.98,-0.038608809453361495,0,-0.04579460031762838,0.007185790864266886,0
100903,2021-11-01,17.02,-0.04541123211642905,0,-0.05260190577024881,0.007190673653819755,0
100903,2021-12-01,17.06,-0.04513866060336664,0,-0.05233668607728957,0.00719802547392293,0
100903,2022-01-01,35.1,0.0836642736181071,0.076375,-0,0.007289273618107108,0
100903,2022-02-01,24.27,0.006322376380352326,0.076375,-0.07735574377977766,0.0073031201601299915,0
100903,2022-03-01,29.95,0.04691533549228485,0.076375,-0.0367771307570143,0.007317466249299143,0
100903,2022-04-01,26.6,0.022975410525200895,0.076375,-0.06073530968766543,0.007335720212866329,0
100903,2022-05-01,26.62,0.023083885125358167,0.076375,-0.06064690312334569,0.00735578824870386,0
100903,2022-06-01,27.67,0.030621106835485135,0.076375,-0.053132345156167285,0.007378451991652421,0
100903,2022-07-01,28.68,0.037815021935203925,0.076375,-0.045971413446267866,0.00741143538147179,0
100903,2022-08-01,28.46,0.036248910956288766,0.076375,-0.0475627316040233,0.007436642560312065,0
100903,2022-09-01,26.17,0.01992547153185609,0.076375,-0.0639179460031763,0.007468417535032388,0
100903,2022-10-01,25.73,0.016785935475300596,0.076375,-0.061088935944944425,0.0014998714202450211,0
100903,2022-11-01,26.31,0.020901530171873094,0.076375,-0.05702223398623611,0.0015487641581092076,0
100903,2022-12-01,24.29,0.006450912413017117,0.076375,-0.07152091053467444,0.0015968229476915545,0
100903,2023-01-01,34.65,0.08043446427319009,0.076375,-0,0.004059464273190093,0
100903,2023-02-01,18.83,-0.03253815781673988,0.076375,-0.11301216931216931,0.004099011495429432,0
100903,2023-03-01,9.72,-0.097559222787662,0,-0.1017021164021164,0.004142893614454403,0
100903,2023-04-01,20.93,-0.01752924183412852,0.076375,-0.1009952380952381,0.007090996261109577,0
100903,2023-05-01,21.64,-0.012460750377037543,0.076375,-0.09595873015873016,0.007122979781692619,0
100903,2023-06-01,18.71,-0.03336211190744058,0.076375,-0.1169,0.007162888092559424,0
100903,2023-07-01,20,-0.024153643838079306,0.076375,-0.10991957671957674,0.009390932881497432,0
100903,2023-08-01,19.98,-0.024296789462382645,0.076375,-0.11009629629629629,0.009424506833913644,0
100903,2023-09-01,17.02,-0.045468565016243544,0.076375,-0.1313026455026455,0.00945908048640196,0
100903,2023-10-01,17.88,-0.039296068791267215,0.076375,-0.12644285714285713,0.01077178835158992,0
100903,2023-11-01,17.2,-0.04412964311034696,0.076375,-0.1313026455026455,0.01079800239229855,0
100903,2023-12-01,23.18,-0.0014502501410449207,0.076375,-0.08862486772486772,0.010799617583822798,0
100903,2024-01-01,16.35,-0.05023761074125604,0.076375,-0.15295079365079364,0.026338182909537607,0
100903,2024-02-01,16.39,-0.04997745265941181,0.076375,-0.15268571428571429,0.026333261626302475,0
100903,2024-03-01,20.43,-0.02110403275116888,0.076375,-0.13306984126984125,0.03559080851867238,0
100903,2024-04-01,21.83,-0.011100184922911704,0.076375,-0.1230851851851852,0.0356100002622735,0
100903,2024-05-01,24.75,0.009750924196675885,0.076375,-0.10223227513227513,0.03560819932895102,0
100903,2024-06-01,24.19,0.0057729065112053154,0.076375,-0.10620846560846561,0.03560637211967093,0
100903,2024-07-01,23.45,4.985730209121075e-4,0.076375,-0.11151005291005292,0.03563362593096503,0
100903,2024-08-01,17.38,-0.042886445514208754,0.076375,-0.154894708994709,0.03563326348050025,0
100903,2024-09-01,16.93,-0.04611548888482848,0.076375,-0.15825238095238095,0.035761892067552474,0
100903,2024-10-01,17.49,-0.04210728802239679,0.076375,-0.1543645502645503,0.0358822622421535,0
100903,2024-11-01,19.74,-0.026029298887240718,0.076375,-0.13828306878306879,0.03587876989582807,0
100903,2024-12-01,27.92,0.03237487556040209,0.076375,-0.07987724867724869,0.03587712423765078,0
100903,2025-01-01,38.69,0.10934885160968026,0.076375,-0,0.03297385160968026,0
100903,2025-02-01,38.69,0.10934863507860401,0.076375,-0,0.03297363507860402,0
100903,2025-03-01,36.26,0.0919486577664404,0.076375,-0,0.015573657766440405,0
100903,2025-04-01,32.33,0.06392642060871342,0.076375,-0.02870174510840825,0.016253165717121678,0
100903,2025-05-01,33.58,0.07284584004580516,0.076375,-0.01978212585933369,0.016252965905138844,0
100903,2025-06-01,33.84,0.07465919868680224,0.076375,-0.019958751983077738,0.018242950669879986,0
100903,2025-07-01,29.69,0.04507482699326382,0.076375,-0.04972025383395029,0.018420080827214108,0
100903,2025-08-01,22.13,-0.0089773800307582155,0.076375,-0.10376784769962984,0.018415467668871623,0
100903,2025-09-01,20.88,-0.017884703786335106,0.076375,-0.11180433632998414,0.017544632543649036,0
100903,2025-10-01,21.02,-0.016911123837511696,0.076375,-0.11074457958751983,0.01745845575000814,0
100903,2025-11-01,22.01,-0.009826678748927658,0.076375,-0.10367953463775781,0.017477855888830152,0
100903,2025-12-01,27.65,0.030463860246891673,0.076375,-0.06340877842411423,0.017497638671005903,0
100903,2026-01-01,36.33,0.09243483936410449,0.076375,-0,0.016059839364104482,0
100903,2026-02-01,25.16,0.012664114067949254,0.076375,-0.08142464304600741,0.017713757113956667,0
100904,2019-01-01,NA,NA,NA,-0,NA,NA
100904,2019-02-01,NA,NA,0,-0,NA,NA
100904,2019-03-01,NA,NA,0,-0.0766235294117647,NA,NA
100904,2019-04-01,NA,NA,0,-0.06572834224598931,NA,NA
100904,2019-05-01,NA,NA,0,-0.06019144385026738,NA,NA
100904,2019-06-01,NA,NA,0,-0.0576909090909091,NA,NA
100904,2019-07-01,NA,NA,0,-0.048849732620320864,NA,NA
100904,2019-08-01,NA,NA,0,-0.04795668449197861,NA,NA
100904,2019-09-01,NA,NA,0,-0.03563262032085562,NA,NA
100904,2019-10-01,NA,NA,0,-0.03545401069518717,NA,NA
100904,2019-11-01,NA,NA,0,-0.04625989304812834,NA,NA
100904,2019-12-01,18.68,-0.033554994456500196,0,-0.04935916622127205,0.015804171764771856,0
100904,2020-01-01,5.85,-0.1252152812160631,0,-0.14310464495461828,0.01788936373855517,0
100904,2020-02-01,1.79,-0.1542043746084963,0,-0.16637586759209824,0.012171492983601952,0
100904,2020-03-01,1.86,-0.15374401008516725,0,-0.16593005872931127,0.012186048644144035,0
100904,2020-04-01,2,-0.15271142145368333,0,-0.1656625734116391,0.012951151957955754,0
100904,2020-05-01,1.97,-0.15289572596828768,0,-0.16584089695675389,0.012945170988466214,0
100904,2020-06-01,2.05,-0.15238011123398457,0,-0.16530592632140953,0.01292581508742496,0
100904,2020-07-01,2.22,-0.15115543126825653,0,-0.16432514682327817,0.013169715555021628,0
100904,2020-08-01,2.64,-0.14813524329786093,0,-0.16129364655632675,0.01315840325846583,0
100904,2020-09-01,2.89,-0.1463766776893883,0,-0.1604911906033102,0.014114512913921901,0
100904,2020-10-01,3.25,-0.14376285130487967,0,-0.1573705285638014,0.013607677258921721,0
100904,2020-11-01,3,-0.14555901014362826,0,-0.1591537640149493,0.013594753871321036,0
100904,2020-12-01,2.45,-0.14949504233254823,0,-0.16307688200747464,0.013581839674926406,0
100904,2021-01-01,25.01,0.011634321923525641,0,-0,0.011634321923525641,0
100904,2021-02-01,8.04,-0.10956462851427042,0,-0.12118114406779662,0.011616515553526203,0
100904,2021-03-01,13.45,-0.07093279142257174,0,-0.08252701271186441,0.011594221289292675,0
100904,2021-04-01,13.7,-0.06916912636582521,0,-0.07890042372881356,0.009731297362988353,0
100904,2021-05-01,13.07,-0.07368623556645854,0,-0.08341154661016949,0.00972531104371095,0
100904,2021-06-01,15.62,-0.05546733519652494,0,-0.06519014830508475,0.00972281310855981,0
100904,2021-07-01,27.96,0.03271902149087519,0.076375,-0.05209904661016949,0.008443068101044676,0
100904,2021-08-01,23.52,9.61293172518498e-4,0.076375,-0.08385381355932203,0.008440106731840532,0
100904,2021-09-01,23.55,0.00116776782810985,0.076375,-0.08181938559322034,0.006612153421330194,0
100904,2021-10-01,24.15,0.005465088006146959,0.076375,-0.07735574377977766,0.006445831785924624,0
100904,2021-11-01,22.66,-0.005142483563575808,0.076375,-0.08796453149814717,0.006447047934571368,0
100904,2021-12-01,22.28,-0.007880825866580558,0.076375,-0.09070513499205929,0.006449309125478733,0
100904,2022-01-01,34.08,0.07640892388199946,0.076375,-0,3.392388199946294e-5,0
100904,2022-02-01,21.28,-0.01499286839630965,0.076375,-0.09141238750661726,4.451911030761118e-5,0
100904,2022-03-01,25.27,0.013484212158507659,0.076375,-0.06294547379565908,5.468595416674273e-5,0
100904,2022-04-01,26.31,0.020923527976286712,0.076375,-0.05551932239280043,6.785036908714118e-5,0
100904,2022-05-01,28.7,0.038000829533860296,0.076375,-0.03845685547908947,8.268501294976586e-5,0
100904,2022-06-01,27.75,0.03121082230998644,0.076375,-0.0452641609317099,9.99832416963406e-5,0
100904,2022-07-01,27.88,0.03212988456875829,0.076375,-0.04438009528851244,1.3497985727072597e-4,0
100904,2022-08-01,27.04,0.02613780308283235,0.076375,-0.050391741662255164,1.5454474508751437e-4,0
100904,2022-09-01,25.2,0.012989421841041541,0.076375,-0.0635643197458973,1.7874158693883947e-4,0
100904,2022-10-01,27.18,0.02709605597475919,0.076375,-0.050391741662255164,0.0011127976370143584,0
100904,2022-11-01,25.13,0.012439769511904517,0.076375,-0.06506723133933298,0.0011320008512375,0
100904,2022-12-01,19.94,-0.024581552071695382,0.076375,-0.10210958178930651,0.001153029717611135,0
100904,2023-01-01,34.55,0.07973868586873215,0.076375,-0,0.003363685868732148,0
100904,2023-02-01,34.55,0.0797573553101276,0.076375,-0,0.0033823553101276034,0
100904,2023-03-01,23.13,-0.0017739969705558257,0.076375,-0.08155608465608466,0.0034070876855288356,0
100904,2023-04-01,27.56,0.02986005973109882,0.076375,-0.05275079365079365,0.006235853381892476,0
100904,2023-05-01,28.93,0.039600562151925825,0.076375,-0.043031216931216934,0.006256779083142764,0
100904,2023-06-01,30.55,0.05120508496184788,0.076375,-0.03145608465608466,0.006286169617932542,0
100904,2023-07-01,30.81,0.05302005940833295,0.076375,-0.03180952380952381,0.008454583217856762,0
100904,2023-08-01,29.12,0.04094130932405847,0.076375,-0.043914814814814816,0.00848112413887329,0
100904,2023-09-01,28.03,0.03319627491611925,0.076375,-0.051690476190476196,0.008511751106595447,0
100904,2023-10-01,27.94,0.032547274222473284,0.076375,-0.053634391534391535,0.009806665756864818,0
100904,2023-11-01,25.74,0.0168435609159271,0.076375,-0.06936243386243386,0.00983099477836096,0
100904,2023-12-01,24.6,0.008653298835175861,0.076375,-0.07757989417989418,0.009858193015070042,0
100904,2024-01-01,35.56,0.08699232591195336,0.076375,-0,0.010617325911953357,0
100904,2024-02-01,23.15,-0.001699447757148512,0.076375,-0.08871322751322752,0.010638779756079011,0
100904,2024-03-01,24.65,0.009013482754554122,0.076375,-0.07802169312169313,0.010660175876247254,0
100904,2024-04-01,27.26,0.027705848336367182,0.076375,-0.05964285714285715,0.010973705479224334,0
100904,2024-05-01,28.17,0.034174372180525686,0.076375,-0.0531925925925926,0.010991964773118285,0
100904,2024-06-01,28.75,0.03834549335668484,0.076375,-0.04903968253968254,0.011010175896367384,0
100904,2024-07-01,28.29,0.03502712133743358,0.076375,-0.05275079365079365,0.011402914988227238,0
